Data,Categoria,Receita,Canal de Venda
14/11/2024  22:19:20,Casa & Cozinha,449.33,Distribuidor
23/10/2024  16:27:49,Calçados,344.12,Distribuidor
03/01/2024  23:20:50,Calçados,685.76,Marketplace
18/01/2025  18:43:06,Acessórios,489.75,Distribuidor
27/04/2024  04:56:37,Esportes,316.29,Distribuidor
17/04/2025  10:26:28,Acessórios,342.44,Loja Física
03/11/2024  04:08:00,Acessórios,83.51,Marketplace
02/07/2024  21:20:22,Acessórios,276.34,Loja Física
31/01/2025  10:40:16,Esportes,688.13,Distribuidor
12/09/2025  02:39:21,Produtos Eletrônicos,228.81,Loja Física
27/05/2024  14:48:49,Roupas,345.72,Distribuidor
19/12/2024  21:08:45,Calçados,5.0,Distribuidor
21/09/2025  19:00:50,Produtos Eletrônicos,776.89,Marketplace
31/01/2025  13:58:35,Calçados,475.38,Marketplace
31/10/2024  08:18:47,Calçados,597.35,Loja Física
25/02/2024  18:57:44,Casa & Cozinha,439.7,Marketplace
29/03/2025  12:36:10,Esportes,173.75,Loja Física
10/02/2024  14:25:56,Roupas,451.39,Loja Física
24/08/2025  16:39:11,Acessórios,439.69,Distribuidor
05/07/2024  21:35:07,Roupas,25.51,Marketplace
13/06/2025  00:34:54,Calçados,247.92,Loja Física
03/08/2024  09:42:00,Esportes,278.79,Marketplace
22/09/2025  13:09:57,Beleza,392.72,Distribuidor
20/07/2025  05:26:52,Acessórios,14.48,Loja Física
04/08/2024  01:50:42,Casa & Cozinha,195.27,Distribuidor
16/07/2025  18:08:16,Produtos Eletrônicos,460.4,Distribuidor
31/07/2024  14:59:20,Acessórios,355.97,Marketplace
11/03/2024  00:07:43,Roupas,423.83,Loja Física
22/07/2025  17:35:38,Esportes,443.71,Loja Física
17/02/2024  17:25:47,Produtos Eletrônicos,270.78,Distribuidor
04/02/2025  21:03:35,Produtos Eletrônicos,717.34,Loja Física
29/10/2024  12:53:56,Casa & Cozinha,5.0,Marketplace
02/10/2024  01:21:59,Acessórios,394.18,Loja Física
19/01/2024  04:20:32,Beleza,143.67,Marketplace
18/01/2025  13:04:30,Produtos Eletrônicos,541.8,Loja Física
15/07/2025  02:16:43,Calçados,181.94,Distribuidor
25/07/2024  01:09:22,Roupas,246.03,Loja Física
14/11/2024  20:54:50,Casa & Cozinha,14.54,Marketplace
25/06/2025  11:51:43,Esportes,129.7,Marketplace
29/08/2024  06:11:42,Roupas,237.89,Marketplace
23/04/2025  23:46:57,Acessórios,316.64,Loja Física
29/12/2024  20:25:49,Acessórios,573.64,Loja Física
25/05/2025  04:52:50,Calçados,318.23,Marketplace
10/08/2025  15:17:58,Casa & Cozinha,227.51,Marketplace
02/02/2025  09:39:40,Calçados,641.37,Marketplace
06/10/2024  08:10:32,Calçados,201.77,Loja Física
07/12/2024  11:29:06,Acessórios,785.67,Distribuidor
05/06/2024  06:59:39,Calçados,329.57,Marketplace
18/05/2024  07:00:24,Beleza,503.38,Loja Física
21/06/2024  11:17:12,Roupas,310.46,Marketplace
16/03/2025  22:31:30,Roupas,141.52,Distribuidor
13/04/2024  13:34:13,Beleza,43.79,Marketplace
03/03/2025  11:02:34,Acessórios,464.06,Loja Física
16/04/2024  20:42:03,Produtos Eletrônicos,607.44,Marketplace
09/07/2025  08:24:41,Acessórios,588.02,Loja Física
07/01/2025  14:38:21,Produtos Eletrônicos,84.29,Distribuidor
21/09/2024  09:32:51,Roupas,433.35,Loja Física
18/07/2025  13:04:21,Beleza,154.86,Marketplace
30/05/2024  06:39:25,Acessórios,398.36,Distribuidor
02/01/2024  09:33:02,Roupas,395.93,Distribuidor
03/03/2024  15:56:15,Roupas,348.14,Loja Física
30/04/2024  13:39:11,Calçados,255.09,Distribuidor
28/11/2024  21:47:38,Beleza,5.0,Loja Física
03/06/2025  20:21:24,Beleza,433.32,Distribuidor
05/04/2024  04:00:04,Beleza,280.89,Marketplace
